rooms,bathroom,apartment_condition,total_floors,floor,area,price_per_sqm,floor_ratio,has_balcony,has_living,building_type_Kомбинированный,building_type_Kотельцовый,building_type_Mонолитный,building_type_Бетон,building_type_Блочный,building_type_Панельный,building_type_Ячеистый Бетон,housing_stock_Новострой,author_Банк,author_Застройщик,author_Частное лицо,parcing_space_Гараж,parcing_space_Под навесом,parcing_space_Подземная,latitude,longitude,distance_to_sector_center,geocode_missing,latitude_for_model,longitude_for_model,distance_to_sector_center_for_model,bathroom_missing,apartment_condition_missing,rooms_missing,floor_ratio_missing,city_Дурлешты,city_Кишинёв,city_Криково,city_Ставчены,sector_Ботаника,sector_Буюканы,sector_Окраина,sector_Рышкановка,sector_Скулянка,sector_Старая Почта,sector_Телецентр,sector_Центр,sector_Чокана
3.0,1.0,4.0,6,3.0,92,2271.7391304347825,0.5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,46.9889386,28.8272627,1746.5689265985661,0,46.9889386,28.8272627,1746.5689265985661,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2.0,1.0,2.0,5,2.0,26,1596.1538461538462,0.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47.035099,28.781279,1702.2587829157994,0,47.035099,28.781279,1702.2587829157994,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2.0,1.0,4.0,13,1.0,68,2645.5882352941176,0.07692307692307693,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0247282,28.7992891,1611.6810874134128,0,47.0247282,28.7992891,1611.6810874134128,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2.0,1.0,0.0,6,3.0,86,1150.0,0.5,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,,,,1,47.0221197,28.8408695,1802.2657073879273,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.0,1.0,4.0,9,8.0,35,2282.8571428571427,0.8888888888888888,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,46.9751597,28.8664908,1713.598882765216,0,46.9751597,28.8664908,1713.598882765216,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,4.0,5,3.0,71,2154.9295774647885,0.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,1,47.0221197,28.8408695,1802.2657073879273,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2.0,1.0,4.0,3,3.0,45,1511.111111111111,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47.0164013,28.7468943,1254.695182827192,0,47.0164013,28.7468943,1254.695182827192,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2.0,1.0,4.0,12,3.0,65,2229.230769230769,0.25,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,46.9963492,28.8536516,928.7646681067118,0,46.9963492,28.8536516,928.7646681067118,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3.0,1.0,2.0,13,8.0,65,1346.1538461538462,0.6153846153846154,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46.9861977,28.8560683,254.5119068493769,0,46.9861977,28.8560683,254.5119068493769,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.0,1.0,0.0,5,1.0,40,1800.0,0.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.9520024,28.8982462,5224.304834181998,0,46.9520024,28.8982462,5224.304834181998,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,4.0,10,3.0,64,2654.6875,0.3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0359131,28.7747801,2165.9198318188373,0,47.0359131,28.7747801,2165.9198318188373,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2.0,1.0,0.0,9,2.0,57,1390.0,0.2222222222222222,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,46.9930088,28.785891,2607.72497798578,0,46.9930088,28.785891,2607.72497798578,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3.0,1.0,0.0,9,8.0,100,1280.0,0.8888888888888888,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0255028,28.8611059,2212.535490333474,0,47.0255028,28.8611059,2212.535490333474,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,0.0,12,5.0,39,1223.076923076923,0.4166666666666667,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0037853,28.7715007,1810.4068880144746,0,47.0037853,28.7715007,1810.4068880144746,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2.0,1.0,0.0,10,3.0,71,1541.2676056338028,0.3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0700803,28.8629657,4272.104712698222,0,47.0700803,28.8629657,4272.104712698222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,1.0,4.0,9,1.0,43,1858.139534883721,0.1111111111111111,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,47.0316366,28.860871,1937.4506117367223,0,47.0316366,28.860871,1937.4506117367223,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3.0,1.0,4.0,13,7.0,90,2611.1111111111113,0.5384615384615384,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,47.0221197,28.8008688,1883.9410283209686,0,47.0221197,28.8008688,1883.9410283209686,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1.0,1.0,2.0,15,12.0,40,1547.5,0.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0513766,28.8631964,264.68445191581264,0,47.0513766,28.8631964,264.68445191581264,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2.0,1.0,2.0,10,6.0,18,1444.4444444444443,0.6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,46.9772779,28.8612132,1311.815327405748,0,46.9772779,28.8612132,1311.815327405748,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,1.0,10,7.0,13,1846.1538461538462,0.7,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,46.9772779,28.8612132,1311.815327405748,0,46.9772779,28.8612132,1311.815327405748,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3.0,1.0,0.0,12,2.0,94,1500.0,0.16666666666666666,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,46.9736647,28.8484399,1648.8758511585106,0,46.9736647,28.8484399,1648.8758511585106,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,3.0,9,5.0,60,1300.0,0.5555555555555556,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0255028,28.8611059,2616.7092650853356,0,47.0255028,28.8611059,2616.7092650853356,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2.0,1.0,0.0,9,3.0,65,1100.0,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0138525,28.7521502,1002.0900618477696,0,47.0138525,28.7521502,1002.0900618477696,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,4.0,9,3.0,33,1878.7878787878788,0.3333333333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,46.9751222,28.8479365,1504.0124732266784,0,46.9751222,28.8479365,1504.0124732266784,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3.0,1.0,2.0,9,5.0,92,1619.5652173913043,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.0359131,28.7747801,2165.9198318188373,0,47.0359131,28.7747801,2165.9198318188373,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2.0,1.0,2.0,9,8.0,55,1416.3636363636363,0.8888888888888888,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,46.9887463,28.8820184,2126.8504470165535,0,46.9887463,28.8820184,2126.8504470165535,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,4.0,5,3.0,47,2255.31914893617,0.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47.0433243,28.8613655,643.1455168984194,0,47.0433243,28.8613655,643.1455168984194,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.0,1.0,0.0,9,2.0,46,1425.8695652173913,0.2222222222222222,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,47.0661704,28.8430824,2433.47686267943,0,47.0661704,28.8430824,2433.47686267943,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3.0,1.0,4.0,5,4.0,80,1375.0,0.8,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,47.035127,28.8645603,1547.1314688528394,0,47.035127,28.8645603,1547.1314688528394,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3.0,1.0,3.0,8,2.0,100,2450.0,0.25,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0207288,28.850124,1421.190160356345,0,47.0207288,28.850124,1421.190160356345,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.0,1.0,4.0,9,8.0,55,2000.0,0.8888888888888888,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46.9804406,28.8400101,1353.7984643433788,0,46.9804406,28.8400101,1353.7984643433788,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,0.0,6,2.0,77,1342.8181818181818,0.3333333333333333,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,47.0446369,28.7457465,3136.297581269001,0,47.0446369,28.7457465,3136.297581269001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2.0,1.0,4.0,10,5.0,46,2891.304347826087,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,47.0255545,28.7993489,1520.4632575343132,0,47.0255545,28.7993489,1520.4632575343132,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2.0,1.0,4.0,16,8.0,60,1915.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.981713,28.8619374,922.6280015177499,0,46.981713,28.8619374,922.6280015177499,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3.0,1.0,4.0,5,4.0,80,1375.0,0.8,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,47.035127,28.8645603,1547.1314688528394,0,47.035127,28.8645603,1547.1314688528394,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3.0,1.0,3.0,8,2.0,100,2450.0,0.25,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0207288,28.850124,1421.190160356345,0,47.0207288,28.850124,1421.190160356345,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.0,1.0,4.0,9,8.0,55,2000.0,0.8888888888888888,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46.9804406,28.8400101,1353.7984643433788,0,46.9804406,28.8400101,1353.7984643433788,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,0.0,6,2.0,77,1342.8181818181818,0.3333333333333333,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,47.0446369,28.7457465,3136.297581269001,0,47.0446369,28.7457465,3136.297581269001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2.0,1.0,4.0,10,5.0,46,2891.304347826087,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,47.0255545,28.7993489,1520.4632575343132,0,47.0255545,28.7993489,1520.4632575343132,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2.0,1.0,4.0,16,8.0,60,1915.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.981713,28.8619374,922.6280015177499,0,46.981713,28.8619374,922.6280015177499,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3.0,1.0,4.0,5,4.0,80,1375.0,0.8,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,47.035127,28.8645603,1547.1314688528394,0,47.035127,28.8645603,1547.1314688528394,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3.0,1.0,3.0,8,2.0,100,2450.0,0.25,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0207288,28.850124,1421.190160356345,0,47.0207288,28.850124,1421.190160356345,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.0,1.0,0.0,7,5.0,68,1122.8529411764705,0.7142857142857143,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,46.9679423,28.888174,3419.9578998779393,0,46.9679423,28.888174,3419.9578998779393,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,4.0,16,12.0,82,1768.2926829268292,0.75,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,47.1048603,28.8355979,8659.41541744014,0,47.1048603,28.8355979,8659.41541744014,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1.0,4.0,14,10.0,68,3233.823529411765,0.7142857142857143,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0433126,28.7934948,3623.1816826537674,0,47.0433126,28.7934948,3623.1816826537674,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.0,1.0,4.0,13,9.0,75,2560.0,0.6923076923076923,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0221197,28.8008688,1883.9410283209686,0,47.0221197,28.8008688,1883.9410283209686,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3.0,1.0,4.0,10,3.0,66,2042.4242424242425,0.3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,46.997223,28.8093795,864.0652647712562,0,46.997223,28.8093795,864.0652647712562,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2.0,1.0,4.0,16,14.0,85,1941.164705882353,0.875,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,46.9774423,28.8763938,2064.9536011135656,0,46.9774423,28.8763938,2064.9536011135656,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,0.0,7,5.0,68,1122.8529411764705,0.7142857142857143,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,46.9679423,28.888174,3419.9578998779393,0,46.9679423,28.888174,3419.9578998779393,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,4.0,16,12.0,82,1768.2926829268292,0.75,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,47.1048603,28.8355979,8659.41541744014,0,47.1048603,28.8355979,8659.41541744014,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1.0,4.0,14,10.0,68,3233.823529411765,0.7142857142857143,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0433126,28.7934948,3623.1816826537674,0,47.0433126,28.7934948,3623.1816826537674,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.0,1.0,4.0,13,9.0,75,2560.0,0.6923076923076923,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0221197,28.8008688,1883.9410283209686,0,47.0221197,28.8008688,1883.9410283209686,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3.0,1.0,4.0,10,3.0,66,2042.4242424242425,0.3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,46.997223,28.8093795,864.0652647712562,0,46.997223,28.8093795,864.0652647712562,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2.0,1.0,4.0,16,14.0,85,1941.164705882353,0.875,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,46.9774423,28.8763938,2064.9536011135656,0,46.9774423,28.8763938,2064.9536011135656,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,4.0,5,3.0,47,2255.31914893617,0.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47.0433243,28.8613655,643.1455168984194,0,47.0433243,28.8613655,643.1455168984194,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2.0,1.0,4.0,9,7.0,60,2165.0,0.7777777777777778,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0468967,28.8460317,3414.19624921859,0,47.0468967,28.8460317,3414.19624921859,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2.0,1.0,4.0,9,7.0,56,1605.357142857143,0.7777777777777778,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,46.9790091,28.8373875,1608.5936101213567,0,46.9790091,28.8373875,1608.5936101213567,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,4.0,10,8.0,80,3125.0,0.8,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0418634,28.7738866,2228.9937867104586,0,47.0418634,28.7738866,2228.9937867104586,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2.0,1.0,0.0,11,1.0,87,1527.5862068965516,0.09090909090909091,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0571713,28.8606928,925.2670562976307,0,47.0571713,28.8606928,925.2670562976307,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2.0,1.0,4.0,9,8.0,55,1998.1818181818182,0.8888888888888888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.9790091,28.8373875,1608.5936101213567,0,46.9790091,28.8373875,1608.5936101213567,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,4.0,11,5.0,64,1450.0,0.45454545454545453,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0574931,28.8477125,1494.3978274482813,0,47.0574931,28.8477125,1494.3978274482813,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.0,1.0,2.0,9,1.0,38,1525.5263157894738,0.1111111111111111,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,47.0018306,28.8686943,1899.2368237656415,0,47.0018306,28.8686943,1899.2368237656415,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.0,1.0,4.0,11,2.0,46,3454.3478260869565,0.18181818181818182,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0451037,28.8657446,480.571375569519,0,47.0451037,28.8657446,480.571375569519,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3.0,1.0,4.0,9,6.0,75,2052.0,0.6666666666666666,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,47.0438068,28.7488814,4135.574388692088,0,47.0438068,28.7488814,4135.574388692088,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3.0,1.0,4.0,9,1.0,73,1779.4520547945206,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0370299,28.8566886,1414.3234822822935,0,47.0370299,28.8566886,1414.3234822822935,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3.0,1.0,4.0,9,6.0,90,,0.6666666666666666,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0671253,28.8416359,2783.8048266363485,0,47.0671253,28.8416359,2783.8048266363485,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3.0,1.0,4.0,25,12.0,81,1950.0,0.48,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0425098,28.85445,969.7958919300307,0,47.0425098,28.85445,969.7958919300307,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2.0,1.0,3.0,13,11.0,132,2613.6363636363635,0.8461538461538461,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,47.033994,28.841032,2356.9544927385423,0,47.033994,28.841032,2356.9544927385423,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3.0,1.0,3.0,9,6.0,82,2876.829268292683,0.6666666666666666,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,47.0438169,28.7712299,2466.2736986552754,0,47.0438169,28.7712299,2466.2736986552754,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3.0,1.0,4.0,10,8.0,100,1650.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.9720267,28.8531604,1777.291635129261,0,46.9720267,28.8531604,1777.291635129261,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.0,1.0,0.0,10,2.0,44,2000.0,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.1049348,28.8328393,8766.18220834624,0,47.1049348,28.8328393,8766.18220834624,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3.0,1.0,0.0,12,5.0,88,1210.0,0.4166666666666667,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,47.0676835,28.8433663,2926.195307716689,0,47.0676835,28.8433663,2926.195307716689,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,0.0,10,6.0,44,1145.8181818181818,0.6,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0142885,28.7506628,1072.0291426698634,0,47.0142885,28.7506628,1072.0291426698634,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2.0,1.0,4.0,5,5.0,46,1500.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,47.0343199,28.8006389,550.305203410681,0,47.0343199,28.8006389,550.305203410681,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2.0,1.0,4.0,10,2.0,71,2521.1267605633802,0.2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0221197,28.8008688,1883.9410283209686,0,47.0221197,28.8008688,1883.9410283209686,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1.0,1.0,4.0,5,5.0,35,1997.142857142857,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.039429,28.8671622,1109.9929197101078,0,47.039429,28.8671622,1109.9929197101078,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.0,1.0,4.0,9,1.0,43,1904.6511627906978,0.1111111111111111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.034175,28.8821829,555.0595348762761,0,47.034175,28.8821829,555.0595348762761,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,1.0,4.0,10,7.0,43,2090.6976744186045,0.7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0134869,28.752488,1005.4381080562598,0,47.0134869,28.752488,1005.4381080562598,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3.0,1.0,4.0,10,8.0,75,1852.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46.9762976,28.853502,1301.7957915867357,0,46.9762976,28.853502,1301.7957915867357,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,4.0,14,7.0,71,2746.478873239437,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0221197,28.8008688,1883.9410283209686,0,47.0221197,28.8008688,1883.9410283209686,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2.0,1.0,4.0,9,7.0,80,2437.5,0.7777777777777778,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0359131,28.7747801,2165.9198318188373,0,47.0359131,28.7747801,2165.9198318188373,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2.0,1.0,4.0,10,6.0,50,2190.0,0.6,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,47.0591667,28.8408266,2645.9597796673183,0,47.0591667,28.8408266,2645.9597796673183,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3.0,1.0,4.0,5,5.0,76,1577.6315789473683,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.9887739,28.8294661,1842.8682013665752,0,46.9887739,28.8294661,1842.8682013665752,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,1.0,0.0,12,8.0,37,1497.837837837838,0.6666666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0671618,28.8429777,2883.416986828092,0,47.0671618,28.8429777,2883.416986828092,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2.0,1.0,4.0,9,1.0,104,2548.076923076923,0.1111111111111111,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,47.0207288,28.850124,1421.190160356345,0,47.0207288,28.850124,1421.190160356345,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,4.0,5,3.0,35,2140.0,0.6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46.9842136,28.8492233,555.4736270403837,0,46.9842136,28.8492233,555.4736270403837,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.0,1.0,0.0,9,5.0,54,1814.8148148148148,0.5555555555555556,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.1049348,28.8328393,8766.18220834624,0,47.1049348,28.8328393,8766.18220834624,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,1.0,0.0,5,3.0,45,1420.0,0.6,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,46.988838,28.810077,1659.9654907431452,0,46.988838,28.810077,1659.9654907431452,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2.0,1.0,0.0,5,3.0,65,1350.0,0.6,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,46.988838,28.810077,1659.9654907431452,0,46.988838,28.810077,1659.9654907431452,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3.0,1.0,0.0,7,3.0,84,1279.7619047619048,0.42857142857142855,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,46.9895375,28.81125,1559.1858007952283,0,46.9895375,28.81125,1559.1858007952283,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2.0,1.0,0.0,10,6.0,61,1109.1967213114754,0.6,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0142885,28.7506628,1072.0291426698634,0,47.0142885,28.7506628,1072.0291426698634,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,0.0,10,2.0,60,2600.0,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.025289,28.8165111,1182.771697426747,0,47.025289,28.8165111,1182.771697426747,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.0,1.0,0.0,10,2.0,65,2600.0,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.025289,28.8165111,1182.771697426747,0,47.025289,28.8165111,1182.771697426747,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.0,1.0,4.0,12,7.0,80,2093.75,0.5833333333333334,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0346861,28.8860766,265.3841009226776,0,47.0346861,28.8860766,265.3841009226776,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3.0,1.0,4.0,10,9.0,73,1643.835616438356,0.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0446728,28.8893248,964.6853871245327,0,47.0446728,28.8893248,964.6853871245327,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,1.0,0.0,10,5.0,59,1754.2372881355932,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.1049348,28.8328393,8766.18220834624,0,47.1049348,28.8328393,8766.18220834624,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
